fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
4c1fcb2db4e62d7f252fe093,Romer's Burger Bar,0.9660730912476723,2.0,8.8,171.0,260.0,73.0,8fb5ce1e34ad31de940481953aea452c
527febfe11d2a397c8945a9a,Rain or Shine Ice Cream,0.9674891371818746,3.0,8.9,182.0,196.0,50.0,8fb5ce1e34ad31de940481953aea452c
4f8214cde4b0c7b856b78366,Fable,0.925356921166977,2.0,9.0,238.0,264.0,47.0,8fb5ce1e34ad31de940481953aea452c
4aaaa863f964a520d05620e3,Maenam,0.8926908752327747,2.0,8.3,74.0,110.0,34.0,8fb5ce1e34ad31de940481953aea452c
58c999231174200c2f0a3cf5,The Hoke Poke,0.845340626939789,,8.6,9.0,78.0,4.0,8fb5ce1e34ad31de940481953aea452c
4aac1cf4f964a520565c20e3,Noodlebox,0.894669459962756,2.0,7.6,73.0,88.0,29.0,8fb5ce1e34ad31de940481953aea452c
4aa8661bf964a5201f5120e3,Trattoria Italian Kitchen,0.9656463376784605,3.0,7.3,134.0,125.0,53.0,8fb5ce1e34ad31de940481953aea452c
5d9bf11da74b8d0008d8e4c5,Tacofino Kits Burrito Bar,0.9581005586592178,1.0,,,,,8fb5ce1e34ad31de940481953aea452c
5cdc801a67af3a002c8871f3,The Pie Hole,0.9599239602731223,,,,,,8fb5ce1e34ad31de940481953aea452c
5be7ba0435d3fc002c48ef9a,Best Falafel,0.8247400682805711,1.0,,,,,8fb5ce1e34ad31de940481953aea452c
587ed07d6cda1c63dd82bdaa,Chi,0.8709070453134699,2.0,,,,,8fb5ce1e34ad31de940481953aea452c
5ac2fec1a879211b2f8f8e98,RedBeef Noodle Kitchen,0.9340277777777778,,,,,,8fb5ce1e34ad31de940481953aea452c
59bda9970531e83b964183b0,Chi Modern Vietnamese Kitchen,0.44919692737430167,2.0,,,,,8fb5ce1e34ad31de940481953aea452c
5759cbdc498e70af14475a86,Freshii,0.7890673494723774,1.0,,,,,8fb5ce1e34ad31de940481953aea452c
388d19f52b0e4dc8323aa96c,The Noodle Box,,,,,,,8fb5ce1e34ad31de940481953aea452c
f07001cf36f24724e90c52bf,Trattoria Kitchen,,,,,,,8fb5ce1e34ad31de940481953aea452c
377dde0a7e2842e30ddcfde3,Trattoria,,,,,,,8fb5ce1e34ad31de940481953aea452c
